"regular","reason","component","id_reac"
"0","nosmiles","maleate salt","US039622579"
"0","nosmiles","final residue","US0396225710"
"0","nosmiles","final residue","US0396225712"
"0","nosmiles","1-cyano","US0396225713"
"0","nosmiles","1-methyl","US0396225713"
"0","nosmiles","hydrochloride salt","US0396225912"
"0","nosmiles","hydrochloride salt","US0396225913"
"0","nosmiles","product","US039622725"
"0","nosmiles","resultant mixture","US039622741"
"0","nosmiles","solution","US039622742"
"0","nosmiles","solution","US039622743"
"0","nosmiles","32","US039622744"
"0","nosmiles","resultant mixture","US039622744"
"0","nosmiles","resultant mixture","US039622745"
"0","nosmiles","iminium","US039622691"
"0","nosmiles","2-(α-Dimethylamino)benzyl-1,3-propanediol","US039622692"
"0","nosmiles","diethyl acetal","US039622812"
"0","nosmiles","cupric chloride dihydrate","US039622813"
"0","nosmiles","ice","US039622816"
"0","nosmiles","benzylpenicillin-S-sulphoxide","US039622772"
"0","nosmiles","phenoxymethylpenicillin-S-sulphoxide","US039622776"
"0","nosmiles","acid-R-sulphoxide","US039622777"
"0","nosmiles","13","US039622912"
"0","nosmiles","alcohol","US039623021"
"0","nosmiles","carbamates","US039623021"
"0","nosmiles","dicarbamate","US039623022"
"0","nosmiles","suspension","US039623031"
"0","nosmiles","( 0.886 )","US039623202"
"0","nosmiles","( 0.194 )","US039623203"
"0","nosmiles","10g","US039623204"
"0","nosmiles","46","US039623071"
"0","nosmiles","54","US039623072"
"0","nosmiles","30","US039623073"
"0","nosmiles","resultant mixture","US039623073"
"0","nosmiles","ice water","US039623073"
"0","nosmiles","17.3","US039623075"
"0","nosmiles","35","US039623075"
"0","nosmiles","stannic chloride","US039623077"
"0","nosmiles","stannic chloride","US039623078"
"0","nosmiles","74.5","US0396230710"
"0","nosmiles","58","US0396230711"
"0","nosmiles","19.5","US0396230711"
"0","nosmiles","19.4","US0396230712"
"0","nosmiles","diazonium","US0396230712"
"0","nosmiles","25","US0396230715"
"0","nosmiles","16","US0396230715"
"0","nosmiles","alcohols","US039623181"
"0","nosmiles","acetal","US039623213"
"0","nosmiles","N1N-dimethylaniline","US0396232113"
"0","nosmiles","ice water","US039623131"
"0","nosmiles","200","US039623411"
"0","nosmiles","200","US039623412"
"0","nosmiles","liquid","US039623421"
"0","nosmiles","crude product","US039623542"
"0","nosmiles","crude product","US039623545"
"0","nosmiles","crude material","US039623341"
"0","nosmiles","solution","US039622244"
"0","nosmiles","crude product","US039622244"
"0","nosmiles","ArOCH3","US039622247"
"0","nosmiles","ArH","US039622247"
"0","nosmiles","solution","US0396222411"
"0","nosmiles","solution","US0396222415"
"0","nosmiles","mercuric acetate","US0396222417"
"0","nosmiles","2,2,2-trichloroethyl d1-3-methyl-7β-azido-7α-methoxy-3-cephem-4-carboxylate","US0396222420"
"0","nosmiles","ice","US0396222422"
"0","nosmiles","solution","US0396222423"
"0","nosmiles","solution","US0396222427"
"0","nosmiles","solution","US0396222432"
"0","nosmiles","benzene-ether","US0396222432"
"0","nosmiles","ethyl thionoformate","US0396222434"
"0","nosmiles","solution","US0396222438"
"0","nosmiles","Ice","US0396222441"
"0","nosmiles","crystals","US039623763"
"0","nosmiles","aqueous solution","US039623771"
"0","nosmiles","crystals","US039623773"
"0","nosmiles","Compound 9","US039623775"
"0","nosmiles","epoxide","US039624281"
"0","nosmiles","stannous chloride dihydrate","US039624412"
"0","nosmiles","ice","US039624412"
"0","nosmiles","( a )","US0396244111"
"0","nosmiles","( d )","US039624454"
"0","nosmiles","3-nitro","US0396244511"
"0","nosmiles","ice water","US0396244513"
"0","nosmiles","ice water","US0396244515"
"0","nosmiles","hydrochloric acid ice","US039624512"
"0","nosmiles","ice water","US039624514"
"0","nosmiles","two","US039624438"
"0","nosmiles","aqueous solution","US039624439"
"0","nosmiles","three","US039624439"
"0","nosmiles","aqueous solution","US0396244311"
"0","nosmiles","aqueous solution","US0396244327"
"0","nosmiles","three","US039624201"
"0","nosmiles","stannous chloride dihydrate","US039624522"
"0","nosmiles","ice","US039624522"
"0","nosmiles","dimethyl acetal","US039634732"
"0","nosmiles","dimethyl acetal","US039634732"
"0","nosmiles","4-nitro","US039636602"
"0","nosmiles","ice sodium bicarbonate","US039636755"
"0","nosmiles","desired product","US039636833"
"0","nosmiles","reactants","US039636982"
"0","nosmiles","α-azo-iso-butyronitrile","US039637021"
"0","nosmiles","t-butyl ester","US039637092"
"0","nosmiles","t-butyl ester","US039637093"
"0","nosmiles","t-butyl ester","US039637112"
"0","nosmiles","t-butyl ester","US039637113"
"0","nosmiles","ice water","US039637061"
"0","nosmiles","product","US0396370620"
"0","nosmiles","product","US0396370621"
"0","nosmiles","product","US0396370621"
"0","nosmiles","p-Formaldehyde","US0396370624"
"0","nosmiles","p-formaldehyde","US0396370627"
"0","nosmiles","Example 15 ( b )","US0396370627"
"0","nosmiles","ice water","US039637151"
"0","nosmiles","α-azo-isobutyronitrile","US039637041"
"0","nosmiles","ice water","US039637046"
"0","nosmiles","α-azo-iso-butyronitrile","US039637049"
"0","nosmiles","15.8","US039637181"
"0","nosmiles","β-hydroxy-phenyl-amine","US039637181"
"0","nosmiles","12","US039637184"
"0","nosmiles","13.9","US0396371815"
"0","nosmiles","18.4","US0396371820"
"0","nosmiles","18.3","US0396371821"
"0","nosmiles","10.7","US0396371824"
"0","nosmiles","50","US039637171"
"0","nosmiles","50","US039637172"
"0","nosmiles","Grignard reagent","US039637241"
"0","nosmiles","acetonine formate","US039637309"
"0","nosmiles","hydroxyalkylpicolinamide","US039637337"
"0","nosmiles","hydrochloride salt","US039637337"
"0","nosmiles","resultant mixture","US039637291"
"0","nosmiles","ammonia ice","US039637291"
"0","nosmiles","ice water","US039637321"
"0","nosmiles","4-hydroxyphenyl-4-sulphoxyphenyl","US039637323"
"0","nosmiles","ice water","US039637411"
"0","nosmiles","stannous chloride","US039637345"
"0","nosmiles","cuprous chloride","US039637348"
"0","nosmiles","acid chloride","US0396373415"
"0","nosmiles","4A","US039637503"
"0","nosmiles","orange solid","US039637453"
"0","nosmiles","pentasulfide","US039637458"
"0","nosmiles","pentasulfide","US039637458"
"0","nosmiles","mixture","US039637421"
"0","nosmiles","ice water","US039637425"
"0","nosmiles","copper(1)salt","US0396374212"
"0","nosmiles","IV","US039637561"
"0","nosmiles","IV","US039637561"
"0","nosmiles","6-n-amyl-2-hydroxypyridine","US039637281"
"0","nosmiles","monohydrate","US039637285"
"0","nosmiles","resultant solution","US039637521"
"0","nosmiles","resultant solution","US039637522"
"0","nosmiles","resultant mixture","US039637523"
"0","nosmiles","solution","US039637653"
"0","nosmiles","resultant solution","US039637531"
"0","nosmiles","resultant solution","US039637532"
"0","nosmiles","resultant mixture","US039637533"
"0","nosmiles","( a )","US039637622"
"0","nosmiles","1,5- and 1,8-dinitroanthraquinone","US039637622"
"0","nosmiles","12.78-g","US039637761"
"0","nosmiles","( d )","US039637761"
"0","nosmiles","C12 -aldehyde diethylacetal","US039637834"
"0","nosmiles","4","US039637834"
"0","nosmiles","IR(CHCl3)","US039637834"
"0","nosmiles","ice water","US039637835"
"0","nosmiles","mercuric acetate","US039637836"
"0","nosmiles","mercuric acetate","US039637836"
"0","nosmiles","solution","US039637837"
"0","nosmiles","propylidene-cyclohexylimine","US039637837"
"0","nosmiles","stainless steel","US039637871"
"0","nosmiles","dimethyl acetal","US039648952"
"0","nosmiles","dimethyl acetal","US039648952"
"0","nosmiles","( IV )","US039648962"
"0","nosmiles","11","US039648963"
"0","nosmiles","5g","US039648968"
"0","nosmiles","bis-t-butylcyclohexyl percarbonate","US039650701"
"0","nosmiles","Polyacrylic acid","US039650701"
"0","nosmiles","163-g","US039650744"
"0","nosmiles","perfluoropropyliden-2-imine","US039650745"
"0","nosmiles","( s )","US039650745"
"0","nosmiles","ice water","US039650954"
"0","nosmiles","ice","US039651011"
"0","nosmiles","copper bronze","US039651013"
"0","nosmiles","100g","US039651015"
"0","nosmiles","paraffin","US039651009"
"0","nosmiles","ice water","US039651111"
"0","nosmiles","ice water","US039651113"
"0","nosmiles","ice water","US039651115"
"0","nosmiles","solution","US039651261"
"0","nosmiles","anhydride","US039651252"
"0","nosmiles","anhydride","US039651254"
"0","nosmiles","ketal","US039651171"
"0","nosmiles","solution","US039651171"
"0","nosmiles","β-keto ester","US039651172"
"0","nosmiles","53","US039651172"
"0","nosmiles","ketal ketone","US039651172"
"0","nosmiles","II","US039651273"
"0","nosmiles","II","US039651273"
"0","nosmiles","155.0g","US039651274"
"0","nosmiles","269.5g","US039651275"
"0","nosmiles","135g","US039651275"
"0","nosmiles","ester","US039651275"
"0","nosmiles","10g","US039651276"
"0","nosmiles","31P","US039651277"
"0","nosmiles","cyclic ester","US039651277"
"0","nosmiles","phosphorus ester","US039651278"
"0","nosmiles","ester","US039651278"
"0","nosmiles","resultant solution","US039651151"
"0","nosmiles","resultant solution","US039651152"
"0","nosmiles","resultant mixture","US039651153"
"0","nosmiles","solution","US039651441"
"0","nosmiles","ice","US039651441"
"0","nosmiles","acid chloride","US039651442"
"0","nosmiles","43.5","US039651434"
"0","nosmiles","60","US039651434"
"0","nosmiles","mercuric chloride","US039651434"
"0","nosmiles","mercuric chloride","US039651571"
"0","nosmiles","stannous chloride","US039651131"
"0","nosmiles","stannous chloride","US039651134"
"0","nosmiles","stannous chloride","US039651136"
"0","nosmiles","stannous chloride","US039651137"
"0","nosmiles","p-substituted phenoxy","US039651138"
"0","nosmiles","o,p-dichlorophenol","US039651138"
"0","nosmiles","m,p-dichlorophenol","US039651138"
"0","nosmiles","1,2-diamino","US039651138"
"0","nosmiles","product","US039651671"
"0","nosmiles","CuCl2","US039651462"
"0","nosmiles","CuCO3","US039651462"
"0","nosmiles","Cu(OH)2H2O","US039651462"
"0","nosmiles","solid","US039651711"
"0","nosmiles","potassium salts","US039651711"
"0","nosmiles","liquid","US039651721"
"0","nosmiles","stannic chloride","US039651518"
"0","nosmiles","stannic chloride","US039651519"
"0","nosmiles","50","US0396515111"
"0","nosmiles","31g","US0396515111"
"0","nosmiles","5g","US0396515112"
"0","nosmiles","potassium tert.butylate","US039651791"
"0","nosmiles","unused base","US039651682"
"0","nosmiles","ferric chloride","US039651902"
"0","nosmiles","ketone","US039651902"
"0","nosmiles","stannous chloride","US039651904"
"0","nosmiles","stannous chloride","US039651904"
"0","nosmiles","ice water","US039651904"
"0","nosmiles","aldehyde","US039651904"
"0","nosmiles","hydrated rhodium trichloride","US039651921"
"0","nosmiles","250","US039651931"
"0","nosmiles","600","US039651932"
"0","nosmiles","150","US039651932"
"0","nosmiles","100","US039651933"
"0","nosmiles","peroxide","US039651933"
"0","nosmiles","105","US039651934"
"0","nosmiles","84.5","US039651935"
"0","nosmiles","100","US039651935"
"0","nosmiles","85","US039651937"
"0","nosmiles","250","US039651937"
"0","nosmiles","187","US039651939"
"0","nosmiles","steel","US039651939"
"0","nosmiles","100","US0396519311"
"0","nosmiles","3-(2-tetrahydropyranyloxy)-prop-1-ynyl-1-magnesium chloride","US039651813"
"0","nosmiles","ice water","US039651815"
"0","nosmiles","cyclic amine","US039651816"
"0","nosmiles","sulfonate ester","US039651816"
"0","nosmiles","product","US039651802"
"0","nosmiles","di-p-tert-butylphenyl phosphorochloridate","US039652201"
"0","nosmiles","di-o-chlorophenyl phosphorochloridate","US039652202"
"0","nosmiles","( 1 )","US039652204"
"0","nosmiles","crude product","US039651762"
"0","nosmiles","solution","US039651762"
"0","nosmiles","ester","US039651763"
"0","nosmiles","220","US039666811"
"0","nosmiles","resultant intermediate","US039667051"
"0","nosmiles","monoazo","US039667051"
"0","nosmiles","diazo","US039667052"
"0","nosmiles","diazo","US039667052"
"0","nosmiles","compound 1","US039667211"
"0","nosmiles","2","US039667211"
"0","nosmiles","compound 2","US039667212"
"0","nosmiles","2","US039667212"
"0","nosmiles","compound 83","US039667213"
"0","nosmiles","ice water","US039667131"
"0","nosmiles","ice water","US039667132"
"0","nosmiles","crude product","US039667132"
"0","nosmiles","α","US039667133"
"0","nosmiles","ice water","US039667135"
"0","nosmiles","ice water","US039667138"
"0","nosmiles","ice water","US039667139"
"0","nosmiles","ice water","US0396671310"
"0","nosmiles","sodium-ethoxyde","US039667231"
"0","nosmiles","N-formyl-N-methylamino-methyl","US039667235"
"0","nosmiles","ice water","US039667312"
"0","nosmiles","stannous chloride","US039667316"
"0","nosmiles","Γ-mercaptopyridine","US039667411"
"0","nosmiles","alcohol","US039667467"
"0","nosmiles","alcohol","US0396674612"
"0","nosmiles","15","US039667362"
"0","nosmiles","14.4","US039667362"
"0","nosmiles","ice water","US039667484"
"0","nosmiles","ice water","US039667485"
"0","nosmiles","ice water","US0396674813"
"0","nosmiles","benzylpenicillin-S-sulphoxide","US039667382"
"0","nosmiles","phenoxymethylpenicillin-S-sulphoxide","US039667385"
"0","nosmiles","acid-R-sulphoxide","US039667386"
"0","nosmiles","20.0","US039667583"
"0","nosmiles","49.7","US039667531"
"0","nosmiles","formula II","US039667611"
"0","nosmiles","hydrochloride salt","US039667611"
"0","nosmiles","B-phthalimidopropaldehyde","US039667623"
"0","nosmiles","ice water","US039667711"
"0","nosmiles","cobalt di-(salcylal)-3,3'-diimino -di-n-propylamine","US039667761"
"0","nosmiles","cobalt di-(3-methylsalcylal)-3,3'-diimino-di-n-propylamine","US039667762"
"0","nosmiles","aqueous solution","US039667762"
"0","nosmiles","peroxides","US039667762"
"0","nosmiles","cobalt di-(5-methylsalcylal)-3,3'-diimino-di-n-propylamine","US039667763"
"0","nosmiles","aqueous solution","US039667763"
"0","nosmiles","42.5","US039667759"
"0","nosmiles","42.0","US0396677510"
"0","nosmiles","600","US0396677510"
"0","nosmiles","17","US0396677510"
"0","nosmiles","42.8","US0396677511"
"0","nosmiles","600","US0396677511"
"0","nosmiles","15.5","US0396677512"
"0","nosmiles","43.5","US0396677513"
"0","nosmiles","42.5","US0396677514"
"0","nosmiles","500","US0396677514"
"0","nosmiles","43.5","US0396677515"
"0","nosmiles","43.6","US0396677516"
"0","nosmiles","deuterium","US039667811"
"0","nosmiles","99","US039667811"
"0","nosmiles","deuterium","US039667812"
"0","nosmiles","99","US039667812"
"0","nosmiles","mercuric bromide","US039667771"
"0","nosmiles","1-N","US039667802"
"0","nosmiles","ice water","US039667805"
"0","nosmiles","ice water","US039667806"
"0","nosmiles","diethyl ether petroleum ether","US039667807"
"0","nosmiles","ice water","US039667808"
"0","nosmiles","alcohol","US039667446"
"0","nosmiles","solid","US039667831"
"0","nosmiles","TiCl3","US0396678310"
"0","nosmiles","ice water","US0396678312"
"0","nosmiles","alkyl bromide","US039667984"
"0","nosmiles","alkyl-tributyl ammonium bromide","US039667984"
"0","nosmiles","ice","US039668001"
"0","nosmiles","diacid","US0396676610"
"0","nosmiles","dichloride","US0396676610"
"0","nosmiles","hydrochloride salt","US0396676613"
"0","nosmiles","N,N'-ditosylethylenediamine-N,N'-diacetyl dichloride","US0396676613"
"0","nosmiles","compound","US0396676614"
"0","nosmiles","compound","US0396676615"
"0","nosmiles","tetraglycolyl chloride","US0396676618"
"0","nosmiles","methyl-1-N,N-dichloroamino-1-cyclopentanecarboxylate","US039667961"
"0","nosmiles","ice water","US039667962"
"0","nosmiles","( ii )","US039667991"
"0","nosmiles","solution","US039667932"
"0","nosmiles","compound 4356","US039667933"
"0","nosmiles","amine","US039668061"
"0","nosmiles","amine","US039668091"
"0","nosmiles","alcohol","US039667646"
"0","nosmiles","resultant solution","US039668162"
"0","nosmiles","dimethyl acetal","US039668111"
"0","nosmiles","dimethyl acetal","US039668111"
"0","nosmiles","diethyl acetate","US039668112"
"0","nosmiles","diethyl acetal","US039668112"
"0","nosmiles","diethyl acetal","US039668113"
"0","nosmiles","diethyl acetal","US039668113"
"0","nosmiles","diethyl acetal","US039668114"
"0","nosmiles","diethyl acetal","US039668114"
"0","nosmiles","diethyl acetal","US039668115"
"0","nosmiles","diethyl acetal","US039668115"
"0","nosmiles","dimethyl acetal","US039668116"
"0","nosmiles","dimethyl acetal","US039668116"
"0","nosmiles","dimethyl acetal","US039668117"
"0","nosmiles","dimethyl acetal","US039668117"
"0","nosmiles","dimethyl acetal","US039668118"
"0","nosmiles","dimethyl acetal","US039668118"
"0","nosmiles","dimethyl acetal","US039668119"
"0","nosmiles","dimethyl acetal","US039668119"
"0","nosmiles","dimethyl acetal","US0396681110"
"0","nosmiles","dimethyl acetal","US0396681110"
"0","nosmiles","dimethyl acetal","US0396681111"
"0","nosmiles","dimethyl acetal","US0396681111"
"0","nosmiles","dimethyl acetal","US0396681112"
"0","nosmiles","dimethyl acetal","US0396681112"
"0","nosmiles","dimethyl acetal","US0396681113"
"0","nosmiles","dimethyl acetal","US0396681113"
"0","nosmiles","dimethyl acetal","US0396681114"
"0","nosmiles","dimethyl acetal","US0396681114"
"0","nosmiles","dimethyl acetal","US0396681115"
"0","nosmiles","dimethyl acetal","US0396681115"
"0","nosmiles","dimethyl acetal","US0396681116"
"0","nosmiles","dimethyl acetal","US0396681116"
"0","nosmiles","dimethyl acetal","US0396681117"
"0","nosmiles","dimethyl acetal","US0396681117"
"0","nosmiles","dimethyl acetal","US0396681118"
"0","nosmiles","dimethyl acetal","US0396681118"
"0","nosmiles","dimethyl acetal","US0396681119"
"0","nosmiles","dimethyl acetal","US0396681119"
"0","nosmiles","dimethyl acetal","US0396681120"
"0","nosmiles","dimethyl acetal","US0396681120"
"0","nosmiles","dimethyl acetal","US0396681121"
"0","nosmiles","dimethyl acetal","US0396681121"
"0","nosmiles","dimethyl acetal","US0396681122"
"0","nosmiles","dimethyl acetal","US0396681122"
"0","nosmiles","stainless steel","US039668181"
"0","nosmiles","18g","US039668242"
"0","nosmiles","unconverted reactant","US039668311"
"0","nosmiles","60g/h","US039668311"
"0","nosmiles","dimethyl ester","US039668201"
"0","nosmiles","2-carbalkoxy","US039667731"
"0","nosmiles","2-carbalkoxy","US039667733"
"0","nosmiles","( 12,020 )","US039667736"
"0","nosmiles","2-(5-acetoxypentyl)-2-carbomethoxy carboethoxy-cyclopentanone","US0396677314"
"0","nosmiles","subject product","US0396677317"
"0","nosmiles","acid chloride","US0396677322"
"0","nosmiles","methyl and ethyl esters","US0396677323"
"0","nosmiles","acetylenic hydrogen","US0396677329"
"0","nosmiles","product","US0396677331"
"0","nosmiles","product","US0396677332"
"0","nosmiles","product","US0396677333"
"0","nosmiles","3-t-butoxy-4-cis-octenyl magnesium iodide","US0396677337"
"0","nosmiles","cyclopentenones","US0396677337"
"0","nosmiles","Grignard reagents","US0396677337"
"0","nosmiles","alkyl 9-oxo-15-t-butoxy-8ξ -prostanoates","US0396677337"
"0","nosmiles","prostenoates","US0396677337"
"0","nosmiles","3-t-butoxy-1-iodo-4-cis-octene","US0396677337"
"0","nosmiles","ice","US0396677341"
"0","nosmiles","colorless oil","US0396677343"
"0","nosmiles","crude product","US0396677345"
"0","nosmiles","a7","US0396677345"
"0","nosmiles","ice water","US0396677346"
"0","nosmiles","hydrocarbon","US0396677349"
"0","nosmiles","atmosphere","US0396677349"
"0","nosmiles","hydrocarbon","US0396677350"
"0","nosmiles","atmosphere","US0396677350"
"0","nosmiles","ice","US0396677351"
"0","nosmiles","ice","US0396677352"
"0","nosmiles","solution","US0396677354"
"0","nosmiles","Congo Red","US0396677361"
"0","nosmiles","ice","US0396677362"
"0","nosmiles","ice","US0396677373"
"0","nosmiles","atmosphere","US0396677373"
"0","nosmiles","ice water","US039668011"
"0","nosmiles","ferrous sulfate","US039668017"
"0","nosmiles","ice","US039668019"
"0","nosmiles","diazonium","US039669301"
"0","nosmiles","orange solid","US039669573"
"0","nosmiles","pentasulfide","US039669578"
"0","nosmiles","pentasulfide","US039669578"
"0","nosmiles","β-diketones","US039669541"
"0","nosmiles","esters","US039669541"
"0","nosmiles","ketones","US039669541"
"0","nosmiles","1-alkyl-3-phenyl-1,3-propanediones","US039669541"
"0","nosmiles","carboxylic acid ethyl esters","US039669541"
"0","nosmiles","ice water","US039669542"
"0","nosmiles","compound I","US039669562"
"0","nosmiles","anhydride","US039669562"
"0","nosmiles","monoalkyl ester","US039669562"
"0","nosmiles","anhydride","US039669562"
"0","nosmiles","suspension","US039669568"
"0","nosmiles","2,2'-dithienyliodonium chloride","US0396696615"
"0","nosmiles","ice water","US0396696617"
"0","nosmiles","57","US039669651"
"0","nosmiles","alcohol","US039669651"
"0","nosmiles","85","US039669652"
"0","nosmiles","30g","US0396693813"
"0","nosmiles","crude product","US0396693813"
"0","nosmiles","1765g","US039679511"
"0","nosmiles","1341g","US039679511"
"0","nosmiles","820g","US039679511"
"0","nosmiles","288g","US039679511"
"0","nosmiles","ketone","US039679491"
"0","nosmiles","halobenzodioxane","US039679491"
"0","nosmiles","solution 10","US039679571"
"0","nosmiles","1,6hexamethylene glycol","US039679621"
"0","nosmiles","glycol","US039679621"
"0","nosmiles","hydroxyl","US039679622"
"0","nosmiles","19.4","US039679622"
"0","nosmiles","Mn","US039679622"
"0","nosmiles","ice water","US039679524"
"0","nosmiles","N-acetyl","US039680111"
"0","nosmiles","monochloride","US039680621"
"0","nosmiles","stainless steel","US039680701"
"0","nosmiles","oxime","US039681052"
"0","nosmiles","8-carbamoylguanosine 3',5'-cyclic phosphate","US039681011"
"0","nosmiles","8-methyl-cGMP","US039681011"
"0","nosmiles","8-n-butyryl","US039681011"
"0","nosmiles","8-isobutyryl","US039681011"
"0","nosmiles","8-benzoylguanosine 3',5'-cyclic phosphate","US039681011"
"0","nosmiles","100","US039681041"
"0","nosmiles","Heterocyclic","US039681034"
"0","nosmiles","( II )","US039681021"
"0","nosmiles","2',3',5'-triacyl-6-chloroguanosine","US039681021"
"0","nosmiles","2',3',5'-triacyl-6-chloroguanosine","US039681021"
"0","nosmiles","( IV )","US039681022"
"0","nosmiles","solution","US039681152"
"0","nosmiles","solution","US039681153"
"0","nosmiles","solution","US039681155"
"0","nosmiles","stannous chloride","US039681165"
"0","nosmiles","cuprous chloride","US039681169"
"0","nosmiles","solution","US039681175"
"0","nosmiles","ester","US039681355"
"0","nosmiles","product","US039681382"
"0","nosmiles","product","US039681383"
"0","nosmiles","product","US039681384"
"0","nosmiles","solution","US039681385"
"0","nosmiles","solid","US039681385"
"0","nosmiles","polyethylene oxide","US039681311"
"0","nosmiles","polyethylene oxide","US039681312"
"0","nosmiles","polyethylene oxide","US039681313"
"0","nosmiles","25","US039681314"
"0","nosmiles","1-(4-methoxyphenol) 2-phenol 4,5,6,7-tetrahydroindole","US039681211"
"0","nosmiles","glass","US039681471"
"0","nosmiles","[Rh(norbornadiene) (iso-propylmethylphenylphosphine)2 ]BF4","US039681471"
"0","nosmiles","glass","US039681472"
"0","nosmiles","[Rh(norbornadiene) (iso-propylphenylmethylphosphine)2 ]BF4","US039681472"
"0","nosmiles","ethyl ester","US039681432"
"0","nosmiles","ethyl ester","US039681432"
"0","nosmiles","ethyl ester","US039681433"
"0","nosmiles","ethyl ester","US039681433"
"0","nosmiles","ethyl ester","US039681433"
"0","nosmiles","SOBr2","US039681433"
"0","nosmiles","nitrile","US039681435"
"0","nosmiles","ice water","US039681425"
"0","nosmiles","crystals","US039681427"
"0","nosmiles","16.5","US039681501"
"0","nosmiles","mercuric chloride","US039681541"
"0","nosmiles","halogen","US039681541"
"0","nosmiles","α,α-dichloromethyl lower alkyl ether","US039681631"
"0","nosmiles","stainless steel","US039681591"
"0","nosmiles","15g","US039681681"
"0","nosmiles","120g","US039681681"
"0","nosmiles","( s )","US039681681"
"0","nosmiles","( s )","US039681681"
"0","nosmiles","( s )","US039681681"
"0","nosmiles","( s )","US039681681"
"0","nosmiles","( s )","US039681681"
"0","nosmiles","53g","US039681682"
"0","nosmiles","67g","US039681682"
"0","nosmiles","67g","US039681683"
"0","nosmiles","60g","US039681684"
"0","nosmiles","67g","US039681684"
"0","nosmiles","clear liquid","US039681684"
"0","nosmiles","( s )","US039681684"
"0","nosmiles","( s )","US039681684"
"0","nosmiles","( m )","US039681684"
"0","nosmiles","67g","US039681685"
"0","nosmiles","mixture","US039681611"
"0","nosmiles","mixture","US039681612"
"0","nosmiles","12.2","US039682141"
"0","nosmiles","polyphosphoric acid ethyl ester","US039682191"
"0","nosmiles","resultant solution","US039682164"
"0","nosmiles","amine dihydrochloride","US0396821610"
"0","nosmiles","N,N'-carbonyldiimidazole","US039682306"
"0","nosmiles","dicyclohexylcarbonyl diimide","US039682307"
"0","nosmiles","cupric cyanide","US039682281"
"0","nosmiles","133C","US039682287"
"0","nosmiles","2g","US039682181"
"0","nosmiles","16g","US039682182"
"0","nosmiles","product","US039682182"
"0","nosmiles","ethanolic solution","US039682183"
"0","nosmiles","acetoxy carbonyl","US039682261"
"0","nosmiles","MgO","US039682262"
"0","nosmiles","resultant mixture","US039682263"
"0","nosmiles","starch iodide","US039682263"
"0","nosmiles","II","US039682341"
"0","nosmiles","aqueous solution","US039682371"
"0","nosmiles","Example 9 ( A )","US039682405"
"0","nosmiles","cuprous bromide","US039682311"
"0","nosmiles","methyl Grignard reagent","US039682314"
"0","nosmiles","cuprous bromide","US039682316"
"0","nosmiles","sodium isobutylate","US039682359"
"0","nosmiles","sodium isobutylate","US0396823512"
"0","nosmiles","sodium isobutylate","US0396823515"
"0","nosmiles","11","US0396823516"
"0","nosmiles","dipicrate","US039682273"
"0","nosmiles","Grignard reagent","US039682512"
"0","nosmiles","2-Chloro-4-biphenylmagnesium bromide","US039682513"
"0","nosmiles","Grignard reagent","US039682513"
"0","nosmiles","aqueous suluric acid","US039682514"
"0","nosmiles","ice water","US039682515"
"0","nosmiles","3β-hydroxy-5-androstene 17,1'-cyclobutan","US039681321"
"0","nosmiles","3β-hydroxy-5-androstane-17-one","US039681321"
"0","nosmiles","reagent","US039681321"
"0","nosmiles","ice water","US039681321"
"0","nosmiles","4-methyl-6-methacryloyloxymethyl-pyrone-(2)","US039693231"
"0","nosmiles","4-methyl-6-methacryloyloxymethylpyrone-(2)","US039693232"
"0","nosmiles","white powder","US039693232"
"0","nosmiles","solid","US039693501"
"0","nosmiles","ice","US039693541"
"0","nosmiles","cuprous iodide","US039693452"
"0","nosmiles","resultant suspension","US039693454"
"0","nosmiles","EtOAc petrol","US039693459"
"0","nosmiles","( a )","US039693664"
"0","nosmiles","potassium tert.-butylate","US039693631"
"0","nosmiles","ice water","US039693631"
"0","nosmiles","product","US039693721"
"0","nosmiles","ice","US039693735"
"0","nosmiles","ice","US039693737"
"0","nosmiles","ice water","US039693738"
"0","nosmiles","ice water","US0396937313"
"0","nosmiles","ice water","US0396937314"
"0","nosmiles","alcohol","US0396936810"
"0","nosmiles","dimethyl acetal","US039693851"
"0","nosmiles","dimethyl acetal","US039693851"
"0","nosmiles","( a )","US039693851"
"0","nosmiles","solution","US039693851"
"0","nosmiles","aqueous solution","US039693851"
"0","nosmiles","aqueous solution","US039693851"
"0","nosmiles","peroxide","US039693851"
"0","nosmiles","15.5","US039693911"
"0","nosmiles","sodium dihydro bis(2-methoxyethoxy)aluminate","US039693911"
"0","nosmiles","sodium dihydro bis(2-methoxyethoxy)aluminate","US039693911"
"0","nosmiles","diester","US039693911"
"0","nosmiles","150","US039693911"
"0","nosmiles","crude product","US039693915"
"0","nosmiles","polyethyleneimine","US039693942"
"0","nosmiles","acid chloride","US039693843"
"0","nosmiles","brominated product","US039693931"
"0","nosmiles","brominated product","US039693932"
"0","nosmiles","chlorinated product","US039693933"
"0","nosmiles","intermediate A","US039694021"
"0","nosmiles","intermediate C","US039694022"
"0","nosmiles","Example 1 ( a )","US039694023"
"0","nosmiles","diazonium salt","US039694024"
"0","nosmiles","ice water","US039694024"
"0","nosmiles","Example 1 ( a )","US039694026"
"0","nosmiles","Example 1 ( a )","US0396940210"
"0","nosmiles","( b )","US0396940210"
"0","nosmiles","12.75","US039694091"
