"source","target","role"
"US06291503B115","ClC(C(=O)NC(CC(=O)OCC)C1=CC(=CC=C1)NS(=O)(=O)C1=CC(=CC=C1)[N+](=O)[O-])C1=CC=C(C=C1)Cl","product"
"US06291503B116","NC=1C=C(C=CC1)S(=O)(=O)NC=1C=C(C=CC1)C(CC(=O)OCC)NC(C(Cl)C1=CC=C(C=C1)Cl)=O","product"
"US06291503B117","NC=1C=C(C=CC1)CC(C(=O)OCC)NC(CCC1=CC=CC=C1)=O","product"
"US06291503B118","[N+](=O)([O-])C=1C=C(C=CC1)S(=O)(=O)NC=1C=C(C=CC1)CC(C(=O)OCC)NC(CCC1=CC=CC=C1)=O","product"
"US06291503B119","NC=1C=C(C=CC1)S(=O)(=O)NC=1C=C(C=CC1)CC(C(=O)OCC)NC(CCC1=CC=CC=C1)=O","product"
"US06291503B120","N(C(=N)N)C=1C=C(C=CC1)S(=O)(=O)NC=1C=C(C=CC1)CC(C(=O)O)NC(CCC1=CC=CC=C1)=O","product"
"US06291503B121","[N+](=O)([O-])C=1C=C(C=CC1)C(CC(=O)OCC)NC(C(CC)C1=CC=CC=C1)=O","product"
"US06291503B122","NC=1C=C(C=CC1)C(CC(=O)OCC)NC(C(CC)C1=CC=CC=C1)=O","product"
"US06291503B123","[N+](=O)([O-])C=1C=C(C=CC1)S(=O)(=O)NC=1C=C(C=CC1)C(CC(=O)OCC)NC(C(CC)C1=CC=CC=C1)=O","product"
"US06291503B124","NC=1C=C(C=CC1)S(=O)(=O)NC=1C=C(C=CC1)C(CC(=O)OCC)NC(C(CC)C1=CC=CC=C1)=O","product"
"US06291503B125","NC(CC(=O)O)C1=CC(=CC=C1)OC","product"
"US06291503B126","Cl.NC(CC(=O)OCC)C1=CC(=CC=C1)OC","product"
"US06291503B127","C1(=CC=CC=C1)S(=O)(=O)NC(CC(=O)OCC)C1=CC(=CC=C1)OC","product"
"US06291503B128","C1(=CC=CC=C1)S(=O)(=O)NC(CC(=O)OC)C1=CC(=CC=C1)O","product"
"US06291503B129","C1(=CC=CC=C1)S(=O)(=O)NC(CC(=O)O)C1=CC(=CC=C1)OCC1=CC(=CC=C1)NC(=N)N","product"
"US06291505B14","COC1=CC=C(C=C1)C1=NNC(=C1CC1=CC=CC=C1)C1=CC=C(C=C1)OC","product"
"US06291505B16","COC1=CC=C(C=C1)C1=NNC(=C1CC1=CC=CC=C1)C1=CC=C(C=C1)OC","product"
"US06291505B19","COC1=CC=C(C=C1)N1N=C(C=C1C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC","product"
"US06291511B11","Cl.IC1=CC=C(C[C@H](N)C(=O)OC(C)(C)C)C=C1","product"
"US06291511B14","BrC=1C=CC=C(C1OC)N","product"
"US06291511B18","BrC1=C(C=CC=C1)OC(C)C","product"
"US06291494B11","NC1CC2=CC3=C(C=C2CC1)N=C(S3)N(CCC)CCC","product"
"US06291520B11","C(C)(=O)OC[C@@H]1C([C@H]1C1=CC=CC=C1)(Cl)Cl","product"
"US06291520B12","ClC1([C@H]([C@@H]1C1=CC=CC=C1)CO)Cl","product"
"US06291520B13","C(C)(C)(C)OC(=O)N(OC(=O)OC(C)(C)C)C[C@@H]1C([C@H]1C1=CC=CC=C1)(Cl)Cl","product"
"US06291520B14","FC(C1=CC=C(C=C1)[C@H]1C[C@H](C1)CO)(F)F","product"
"US06291520B15","ON(C(=S)N)[C@@H]1C[C@@H](C1)C1=CC=C(C=C1)F","product"
"US06291520B16","C(C)OC(CNC(=O)N(O)[C@@H]1C[C@@H](C1)C1=CC=C(C=C1)F)=O","product"
"US06291520B17","FC1=CC=C(C=C1)[C@H]1C[C@H](C1)N(C(=O)NS(=O)(=O)C1=CC=C(C=C1)C)O","product"
"US06291520B18","FC1=CC=C(C=C1)[C@H]1C[C@H](C1)N(C(NCC(=O)O)=O)O","product"
"US06291520B19","FC=1C=C(C=CC1)C1=CC(CC1)=O","product"
"US06291520B110","C(C)(C)(C)OC(=O)N(OC(=O)OC(C)(C)C)[C@@H]1C[C@@H](CC1)C1=CC(=CC=C1)F","product"
"US06291520B111","FC=1C=C(C=CC1)[C@H]1C[C@H](CC1)NO","product"
"US06291520B112","FC=1C=C(C=CC1)[C@H]1C[C@H](CC1)N(C(=O)N)O","product"
"US06291522B11","C(C1=CC=CC=C1)NC(=O)OCC1C(C(CC1O)O)CC=CCCCC(=O)OC","product"
"US06291522B13","C(C1=CC=CC=C1)NC(=S)OCC1C(C(CC1O)O)CC=CCCCC(=O)OC","product"
"US06291522B14","ClC=1C=C(CNC(=S)OC[C@H]2[C@@H]([C@@H](C[C@@H]2OC2OCCCC2)OC2OCCCC2)C\C=C/CCCC(=O)O)C=CC1","product"
"US06291522B15","C(C)NC(=O)CCC\C=C/C[C@@H]1[C@H]([C@@H](C[C@@H]1O)O)COC(NCC1=CC(=CC=C1)Cl)=S","product"
"US06291522B16","C(N)(=O)CCC\C=C/C[C@@H]1[C@H]([C@@H](C[C@@H]1O)O)COC(NCC1=CC(=CC=C1)Cl)=S","product"
"US06291529B11","C(C)(C)(C)OC(=O)N[C@H]([C@H](C=O)OC(C)=O)CC1=CC=CC=C1","product"
"US06291529B13","C=C(C(=O)OCC)CC1=CC=CC=C1","product"
"US06291529B14","C=C(C(=O)O)CC1=CC=CC=C1","product"
"US06291529B15","C=C(C(=O)OCC1=CC=CC=C1)CC1=CC=CC=C1","product"
"US06291529B16","CN(CCSCC(C(=O)OCC1=CC=CC=C1)CC1=CC=CC=C1)C","product"
"US06291529B17","CN(CCS(=O)(=O)CC(C(=O)O)CC1=CC=CC=C1)C","product"
"US06291523B12","IC1=C(CO)C=C(C=C1)C","product"
"US06291523B14","CN(C(CC1=C(C=CC(=C1)C)I)=O)C","product"
"US06291523B15","CN(C(CC1=C(C=CC(=C1)C)NC1=C(C=C(C=C1C)Cl)Cl)=O)C","product"
"US06291523B16","FC1=C(N)C=CC(=C1)OC(C(C)(C)C)=O","product"
"US06291523B17","ClC1=C(N)C(=CC(=C1)OC(C(C)(C)C)=O)F","product"
"US06291523B18","C(C)(=O)C=1C=C2CC(NC2=CC1)=O","product"
"US06291523B19","C(C)C=1C=C2CC(NC2=CC1)=O","product"
"US06291523B110","C(C)C=1C=CC(=C(C1)CC(=O)O)N","product"
"US06291523B111","C(C)C=1C=CC(=C(C1)CC(=O)O)I","product"
"US06291523B114","CN(C(CC1=C(C=CC(=C1)CC)NC1=C(C(=CC(=C1F)F)F)F)=O)C","product"
"US06291523B115","C(C)C=1C=CC(=C(C1)CC(=O)O)NC1=C(C(=CC(=C1F)F)F)F","product"
"US06291523B116","FC1=C(C(=C(C=C1F)F)F)NC1=CC=C(C=C1)CC","product"
"US06291523B117","CN(C(CC1=C(C=CC(=C1)CC)NC1=C(C=C(C=C1F)Cl)Br)=O)C","product"
"US06291523B118","CN(C(CC1=C(C=CC(=C1)CC)NC1=C(C=C(C=C1C)Cl)F)=O)C","product"
"US06291523B120","IC1=C(C=C(C=C1)C)CC(=O)OC(C)C","product"
"US06291523B121","CC=1C=CC(=C(C1)CC(=O)O)NC1=C(C=C(C=C1Cl)F)F","product"
"US06291523B123","ClC1=C(C(=CC(=C1)F)F)N(C1=CC=C(C=C1)C)C(CCl)=O","product"
"US06291523B124","ClC1=C(C(=CC(=C1)F)F)N1C(CC2=CC(=CC=C12)C)=O","product"
"US06291523B125","BrC1=C(C=CC=C1F)Cl","product"
"US06291523B126","ClC1=C(C(=CC=C1)F)NC1=CC=C(C=C1)C","product"
"US06291523B127","ClC1=C(C(=CC=C1)F)N(C1=CC=C(C=C1)C)C(CCl)=O","product"
"US06291523B128","ClC1=C(C(=CC=C1)F)N1C(CC2=CC(=CC=C12)C)=O","product"
"US06291523B129","ClC1=C(C(=CC=C1)F)N1C(CC2=CC(=CC=C12)C)=O","product"
"US06291417B11","C(F)(C(F)(F)F)(C(F)(F)F)C(F)(F)OC","product"
"US06291417B12","C(F)(C(F)(F)F)(C(F)(F)F)C(F)(F)OCC","product"
"US06291417B13","C(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC","product"
"US06291417B14","C(F)(F)(C(F)(F)C(F)(F)F)OC","product"
"US06291561B12","COC1=CC=C(C=C1)C1(C=CC2=C(O1)C=C(C1=CC=CC=C12)N1CCOCC1)C1=CC=CC=C1","product"
"US06291469B12","O=C1C=CC2(CCN(CC2)C(=O)OCC2=CC=CC=C2)CC1","product"
"US06291469B15","NN=CC1=CC=C(C=C1)C1=NOC2(C1)CCN(CC2)CC(=O)O","product"
"US06291469B16","NN=CC1=CC=C(C=C1)C1=NOC2(C1)CCN(CC2)CCCC(=O)O","product"
"US06291469B17","NN=CC1=CC=C(C=C1)C1=NOC2(C1)CCN(CC2)C(CCC(=O)O)=O","product"
"US06291469B18","C(#N)C1=CC=C(C(=O)N2CCC3(CNC(CO3)=O)CC2)C=C1","product"
"US06291469B110","C(C)(C)(C)OC(=O)NN=CC1=CC=C(C(=O)N2CCC3(C(N(C(N3CC3=CC=CC=C3)=O)CC(=O)OC(C)(C)C)=O)CC2)C=C1","product"
"US06291469B111","NN=CC1=CC=C(C=C1)C1=NOC2(C1)CCN(CC2)C(CCCC(=O)O)=O","product"
"US06291469B112","NN=CC1=CC=C(C=C1)C1=NOC2(C1)CCN(CC2)CCCCC(=O)O","product"
"US06291469B114","N1C(NC(C12CCNCC2)=O)=O","product"
"US06291469B115","N1=CC=C(C=C1)CCN1CCC2(CC1)CCC(CC2)CC(=O)OCC","product"
"US06291469B116","N1=CC=C(C=C1)CCN1CCC2(CC1)CCC(CC2)CC(=O)O","product"
"US06291469B117","N1CCC(CC1)CCN1CCC2(CC1)CCC(CC2)CC(=O)OCC","product"
"US06291469B118","FC(C(=O)O)(F)F.N1=CC=C(C=C1)CCN1CCC2(CC(N(C(C2)=O)CC(=O)O)=O)CC1","product"
"US06291469B119","C(C)(=O)O.C(C)(=O)O.N1CCC(CC1)CCN1CCC2(CC(N(C(C2)=O)CC(=O)O)=O)CC1","product"
"US06291469B120","C(C)(C)(C)OC([C@H](CCC(=O)O)N)=O","product"
"US06291619B11","C1=CC2=C(C=C1C(=O)Cl)C(=O)OC2=O.C1=CC(=CC=C1N)S(=O)C2=CC=C(C=C2)N","product"
"US06291626B11","C1=CC=CC=2C3=CC=CC=C3OP(C12)=O","product"
"US06291513B11","C(C=C)NC(C#C[Si](C)(C)C)=O","product"
"US06291513B13","C(C=C)NC(=O)C1C(SC(C1(C)O)C)[Si](C)(C)C","product"
"US06291530B12","OC=1C=C(C=CC1OCC1=C(C=CC=C1F)F)C(C)=O","product"
"US06291530B13","C(C)(=O)C=1C=CC(=C(OCC(=O)OCC)C1)OCC1=C(C=CC=C1F)F","product"
"US06291530B14","C(C)N(C(=O)/C=C(\C)/C=1C=CC(=C(OCC(=O)OC(C)C)C1)OC(C)C1=CC=CC=C1)CC","product"
"US06291530B15","C(C)(=O)C=1C=C(C=C(OCC(=O)OCC)C1)OC(C)C1=CC=CC=C1","product"
"US06291530B17","BrC=1C=CC(=C(C1)CCO)OC","product"
"US06291530B19","C(C)N(C(\C=C(/C)\C1=CC(=C(C=C1)OCC1=C(C=CC=C1F)F)CCO)=O)CC","product"
"US06291530B110","C(C)N(C(\C=C(/C)\C1=CC(=C(C=C1)OCC1=C(C=CC=C1F)F)OCCCOC1OCCCC1)=O)CC","product"
"US06291530B111","C(C)N(C(\C=C(/C)\C1=CC(=C(C=C1)OCC1=C(C=CC=C1F)F)OCCCO)=O)CC","product"
"US06291530B112","C(C)N(C(\C=C(/C)\C1=CC(=C(C=C1)OCC1=C(C=CC=C1F)F)OCCC=O)=O)CC","product"
"US06291530B113","C(C)(=O)C1=CC(=C(C=C1)OC(N(C)C)=S)OC","product"
"US06291530B115","C(C=C)C=1C=C(C=CC1OC(C)C1=CC=CC=C1)C(C)=O","product"
"US06291530B116","C(C)N(C(\C=C(/C)\C1=CC(=C(C=C1)OC(C)C1=CC=CC=C1)CC=C)=O)CC","product"
"US06291530B118","C(C)(=O)C1=CC(=C(OCC(=O)OC(C)(C)C)C=C1)OCC1=CC=CC=C1","product"
"US06291530B119","C(C)(=O)C=1C=CC(=C(OCC(=O)OC(C)(C)C)C1)O","product"
"US06291530B120","C(C)(=O)C=1C=CC(=C(OCC(=O)OC(C)(C)C)C1)OS(=O)(=O)C(F)(F)F","product"
"US06291530B121","C(C)(=O)C=1C=CC(=C(OCC(=O)OC(C)(C)C)C1)C#CC1=CC=CC=C1","product"
"US06291530B122","BrC=1C=CC(=C(C(=O)OC)C1)OC(C)C1=CC=CC=C1","product"
"US06291530B123","C(C)N(C(=O)/C=C(\C)/C=1C=CC(=C(C(=O)OC)C1)OC(C)C1=CC=CC=C1)CC","product"
"US06291530B124","BrC=1C=C(C(NC1)=O)OC(=O)OC(C)(C)C","product"
"US06291530B125","BrC=1C=C(C(=NC1)OCC1=C(C=CC=C1F)F)OC(=O)OC(C)(C)C","product"
"US06291530B126","C(C)N(C(=O)/C=C(\C)/C=1C=CC(=C(C1)CC(=O)OC)O[C@H](C)C1=CC=CC=C1)CC","product"
"US06291448B11","NC1=CC2=CC=CC=C2C=C1NC","product"
"US06291448B12","CN1S(NC=2C1=CC1=CC=CC=C1C2)(=O)=O","product"
"US06291448B13","C(C=C)OC(=O)O[C@H](C)[C@@H]1[C@@H]2N(C(=C([C@@H]2C)CN2S(CC3=C2C=CC=C3)(=O)=O)C(=O)OCC=C)C1=O","product"
"US06291448B14","C(C=C)OC(=O)O[C@H](C)[C@@H]1[C@@H]2N(C(=C([C@@H]2C)CN2S(N(C=3C2=CC2=CC=CC=C2C3)C)(=O)=O)C(=O)OCC=C)C1=O","product"
"US06291448B15","O[C@H](C)[C@@H]1[C@@H]2N(C(=C([C@@H]2C)CN2S(N(C=3C2=CC2=CC=CC=C2C3)C)(=O)=O)C(=O)[O-])C1=O.[Na+]","product"
"US06291448B16","C(C=C)OC(=O)O[C@H](C)[C@@H]1[C@@H]2N(C(=C([C@@H]2C)CN2S(N(C=3C2=CC=C2C=CC(=CC32)CO[Si](CC)(CC)CC)C)(=O)=O)C(=O)OCC=C)C1=O","product"
"US06291674B11","COC=1C(=NC=C(N1)C)C(=O)N","product"
"US06291674B12","COC=1C(=NC=C(N1)C)C(=O)N","product"
"US06291674B13","COC=1C(=NC=CN1)C(=O)N","product"
"US06291674B14","COC=1C(=NC=C(N1)C)C(=O)OC","product"
"US06291674B15","COC=1C(=NC=C(N1)C)C(=O)N","product"
"US06291674B16","COC=1C(=NC=C(N1)C1=CC=CC=C1)C(=O)N","product"
"US06291671B11","N(CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)O)C(=O)OC(C)(C)C","product"
"US06291671B12","N(CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)OCC1=CC=CC=C1)C(=O)OC(C)(C)C","product"
"US06291671B13","N(CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)O)C(=O)OC(C)(C)C","product"
"US06291671B14","N(CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)OCC1=CC=CC=C1)C(=O)OC(C)(C)C","product"
"US06291671B15","N(CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)O)C(=O)OC(C)(C)C","product"
"US06291680B11","C(CCCC)OC1=CC=C(C=C1)C(C)=O","product"
"US06291680B13","NC(=CC(C1=CC=C(C=C1)OCCCCC)=O)C1=CC=C(C=C1)C(=O)OC","product"
"US06291680B14","C(CCCC)OC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C(=O)OC)C=C1","product"
"US06291681B11","O=C1N([C@@H]([C@@H](N1CC1=CC=CC=C1)C(=O)O)C(=O)O)CC1=CC=CC=C1","product"
"US06291681B12","O=C1N([C@@H]2[C@H](N1CC1=CC=CC=C1)C(=O)OC2=O)CC2=CC=CC=C2","product"
"US06291679B11","O=C1C=C(C(CC1)C1=CC=CC=C1)C(=O)OC","product"
"US06291679B12","C(C1=CC=CC=C1)N1CC2C(CCC(C2(C1)C(=O)OC)C1=CC=CC=C1)(C1=CC=C(C=C1)C)O","product"
"US06291679B13","C(C1=CC=CC=C1)N1CC2C(CCC(C2(C1)C(=O)OC)C1=CC=CC=C1)=NN","product"
"US06291679B14","C(C1=CC=CC=C1)N1CC2C(=CCC(C2(C1)C(=O)OC)C1=CC=CC=C1)C=1SC2=C(C1)C=CC=C2","product"
"US06291679B15","S1C=C(C=C1)C1CCC(CC1(O)C(=O)O)=O","product"
"US06291682B11","C(=O)(O)CCSC=1C(=C(C(=O)OC)C=CC1)C","product"
"US06291682B12","CC=1C(=CC=C2C(CCS(C12)(=O)=O)=O)C(=O)O","product"
"US06291682B13","OC1CCSC2=C(C(=CC=C12)C(=O)OC)C","product"
"US06291682B14","C(C)OC1CCSC2=C(C(=CC=C12)C(=O)OC)C","product"
"US06291682B15","CC=1C(=CC=C2C(CCS(C12)(=O)=O)OCC)C(=O)O","product"
"US06291682B16","C(C)ON=C1CCSC2=C(C(=CC=C12)C(=O)O)C","product"
"US06291682B17","CC=1C(=CC=C2C(CCS(C12)=O)=O)C(=O)O","product"
"US06291682B18","CN1N=C(C(=C1O)C(=O)C1=CC=C2CCCS(C2=C1C)(=O)=O)C","product"
"US06291683B11","C(C1=CC=CC=C1)N(C(CC(C)C1=CNC2=CC=CC=C12)=O)CCOC1=C(C=CC=C1)OC","product"
"US06291683B12","C(C1=CC=CC=C1)N(CCOC1=C(C=CC=C1)OC)CCCC1=CNC2=CC=CC=C12","product"
"US06291683B13","FC=1C=C2C=C(NC2=CC1)C(CC)Br","product"
"US06291683B14","FC=1C=C2C=C(NC2=CC1)C(CC)N=[N+]=[N-]","product"
"US06291683B15","FC=1C=C2C=C(NC2=CC1)NCCC","product"
"US06291683B16","FC=1C=C2C(=CNC2=CC1)CCO","product"
"US06291683B17","FC=1C=CC(=C(OCCN)C1)OC","product"
"US06291683B18","N1C(=CC2=CC=CC=C12)CCC(=O)N","product"
"US06291683B19","N1C(=CC2=CC=CC=C12)C(CCN)C","product"
"US06291683B110","N1C=CC2=C(C=CC=C12)OCCCl","product"
"US06291683B111","O1CCOC2=C1C=CC=C2OCCN","product"
"US06291683B112","FC=1C=C2CCCOC2=C(C1)OCCN","product"
"US06291683B113","FC=1C=CC2=C(CCO2)C1","product"
"US06291683B114","ClCC(O)C1=CC=CC=C1","product"
"US06291683B116","COC1=C(OC(CN)C)C=CC=C1","product"
"US06291683B117","FC=1C=C2C(=CNC2=CC1)CCCNCCOC1=C(C=CC=C1)OC","product"
"US06291683B118","FC=1C=C2C(=CNC2=CC1)CCCNCCOC1=C2C=CNC2=CC=C1","product"
"US06291683B119","N1C=C(C2=CC=CC=C12)C(CCNCCOC1=C2C=CNC2=CC=C1)C","product"
"US06291683B120","O1CCOC2=C1C=CC=C2OCCNCCC2=CNC1=CC=CC=C21","product"
"US06291683B121","FC=1C=C2CCCOC2=C(C1)OCCNCCC1=CNC2=CC=CC=C12","product"
"US06291683B122","FC=1C=C2CCCOC2=C(C1)OCCNCCCC1=CNC2=CC=C(C=C12)F","product"
"US06291683B123","O1CCC2=C1C(=CC=C2)OCCNCCCC2=CNC1=CC=C(C=C21)F","product"
"US06291683B124","O1C=CC2=C1C(=CC=C2)OCCNCCCC2=CNC1=CC=C(C=C21)F","product"
"US06291683B125","FC=1C=C2C(=CNC2=CC1)CCCNCCOC1=C2CCCC2=CC=C1","product"
"US06291683B126","N1C=C(C2=CC=CC=C12)CCCNCCOC1=CC=CC2=CC=CC=C12","product"
"US06291683B127","FC=1C=C2C(=CNC2=CC1)CCCNCC(C1=CC=CC=C1)OC1=C(C=CC=C1)OC","product"
"US06291683B128","FC=1C=C2C(=CNC2=CC1)CCCNCC(C)OC1=C(C=CC=C1)OC","product"
"US06291685B11","C(C)(=O)OC(C=C)C=1SC=CC1","product"
"US06291685B12","CC1=C(N=C(O1)C1=CC=CC=C1)CCOC1=CC=C(C2=C1C=CS2)[N+](=O)[O-]","product"
"US06291685B13","CC1=C(N=C(O1)C1=CC=CC=C1)CCOC1=CC=C(C2=C1C=CS2)N","product"
"US06291685B14","N=C1SC(C(N1C)=O)C1=CC=C(C=2C=CSC21)OCCC=2N=C(OC2C)C2=CC=CC=C2","product"
"US06291689B11","FC1=CC=C(C=C1)C1OCC2=CC(=CC=C12)C#N","product"
"US06291689B13","FC1=CC=C(C=C1)C1OCC2=CC(=CC=C12)C(=O)OCC","product"
"US06291689B14","FC1=CC=C(C=C1)C1OCC2=CC(=CC=C12)C(=O)O","product"
"US06291687B11","ClC(C(OCC1=C(C=C(C=C1)F)F)=N)(Cl)Cl","product"
"US06291696B11","C[Si](C)(C)[Si](CCO)([Si](C)(C)C)[Si](C)(C)C","product"
"US06291703B11","C(C)(C)(C)C=1C=C(CCC(=O)OCCCCCCCCCCCCCCCCCC)C=C(C1O)C(C)(C)C","product"
"US06291703B12","C(C)(C)(C)C=1C=C(CCC(=O)OCCCCCCCCCCCCCCCCCC)C=C(C1O)C(C)(C)C","product"
"US06291702B11","C1=CC=C2C=CC=CC=C12","product"
"US06291713B15","C(C=C)C(C=C(C)C)NCC1=CC=CC=C1","product"
"US06291713B17","C(C)(C)(C)C(C(C)(C)C)(CC#CCCC)O","product"
"US06291713B18","C(C)(C)(C)C(C(C)(C)C)(C\C=C/CCC)O","product"
"US06291721B11","ClC1=CC=C(C=C1)C(=COC)C1CC1","product"
"US06291721B12","[Br-].FC1=C(C=C(C[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1)OC1=CC=CC=C1","product"
"US06291721B16","FC1=C(C=C(C=C1)CS(=O)(=O)[O-])OC1=CC=CC=C1.[Na+]","product"
"US06291721B19","ClC1=CC=C(C=C1)C(=C(C=CC1=CC(=C(C=C1)F)OC1=CC=CC=C1)F)C1CC1","product"
"US06291721B110","FC1=C(C=C(CP(OCC)(OCC)=O)C=C1)OC1=CC=CC=C1","product"
"US06291721B111","FC1=C(C=C(CP(OCC)(OCC)=O)C=C1)OC1=CC=CC=C1","product"
"US06291721B111","O1CCCC1","product"
"US06291723B13","OC1=CC=C(C=C1)C(C)(C)C1=CC=C(C=C1)O.CC1=CC[C@@H](CC1)C(=C)C","product"
"US06291723B14","C1C=CC2C1C3CC2C=C3.CC1=CC[C@@H](CC1)C(=C)C.C1(=CC=CC=C1)O","product"
"US06291677B11","C(C)(C)(C)OC(CC1=CC=C(C=C1)O)=O","product"
"US06291677B12","C(C)(C)(C)OC(CC1=CC(=CC=C1)O)=O","product"
"US06291677B13","C(C)OC(C1=C(C=C(C=C1)OS(=O)(=O)C(F)(F)F)F)=O","product"
"US06291677B14","C(C)OC(C1=C(C=C(C=C1)C#C[Si](C)(C)C)F)=O","product"
"US06291677B15","FC1=C(C=CC(=C1)I)CC#N","product"
"US06291677B17","C(C)(=O)OC1=C(C(=C(C=C1)I)C)F","product"
"US06291677B18","COC=1C=C2C(CCC(C2=CC1)=O)(C)C","product"
"US06291677B110","CC1(CCC(C2=CC=C(C=C12)OS(=O)(=O)C(F)(F)F)=O)C","product"
"US06291677B111","CC1(CC(C(C2=CC=C(C=C12)[Si](C)(C)C)=O)C#C)C","product"
"US06291677B113","C(C)OC(C1=CC=C(C=C1)C#CC1=CC=2C(CCC(C2C=C1)NC1CC1)(C)C)=O","product"
"US06291677B114","FC1=C(C(=O)O)C=CC(=C1)C#CC1=CC=2C(CCC(C2C=C1)=O)(C)C","product"
"US06291677B120","C(C)(C)(C)OC(=O)CC1=CC=C(C=C1)OC(=O)C1C(C=2C(CCCC2C=C1)(C)C)=O","product"
"US06291677B121","C(=O)(O)CC1=CC=C(C=C1)OC(=O)C1=CC=2C(CCC(C2C=C1)=O)(C)C","product"
"US06291677B122","COC=1C=C2C(CN(CC2=CC1)C=O)(C)C","product"
"US06291677B125","BrC(=CC=1C=C2C(CN(CC2=CC1)C1CC1)(C)C)Br","product"
"US06291677B127","C1(CC1)N1CC2=CC=C(C=C2C(C1)(C)C)C#CC1=CC=C(C=C1)CC(=O)O","product"
"US06291677B128","C(#C)C=1C=C2C(CCC(C2=CC1)N(C)C(C)C)(C)C","product"
"US06291677B129","COC(CC1=CC=C(C=C1)C#CC=1C=C2C(CC(OC2=CC1)(C)C)(C)C)=O","product"
"US06291677B130","COC(C1=C(C=C(C=C1)C#CC=1C=C2C(CC(OC2=CC1)(C)C)(C)C)F)=O","product"
"US06291677B131","FC1=C(C(=O)O)C=CC(=C1)C#CC=1C=C2C(CC(OC2=CC1)(C)C)(C)C","product"
"US06291677B132","C(C)OC(CC1=C(C=C(C=C1)C#CC=1C=C2C(CC(OC2=CC1)(C)C)(C)C)F)=O","product"
"US06291677B134","BrC1=CC=C(C=C1)OC(C=C(C)C)=O","product"
"US06291677B135","BrC=1C=C2C(CC(OC2=CC1)=O)(C)C","product"
"US06291677B137","BrC=1C=C2C(CC(OC2=CC1)(C)C)(C)C","product"
"US06291677B141","C1(CC1)C=1C=C(C=C2C(CC(OC12)(C)C)(C)C)C#C","product"
"US06291677B142","C(C)OC(C1=CC=C(C=C1)C#CC=1C=C2C(CC(OC2=C(C1)C1CC1)(C)C)(C)C)=O","product"
"US06291677B144","COC(CC1=CC=C(C=C1)C#CC=1C=C2C(CC(OC2=C(C1)C1CC1)(C)C)(C)C)=O","product"
"US06291677B146","C(C)OC(CC1=C(C=C(C=C1)C#CC=1C=C2C(CC(OC2=C(C1)C1CC1)(C)C)(C)C)F)=O","product"
"US06291677B151","C(C)(C)(C)OC(=O)CC1=CC=C(C=C1)OC(=O)C=1C=C2C(CC(OC2=CC1)(C)C)(C)C","product"
"US06291677B161","COC(CC1=CC=C(C=C1)C#CC=1C=C2C(CC(OC2=C(C1)CC)(C)C)(C)C)=O","product"
"US06291677B164","C(C)C=1C=C(C=C2C(CC(OC12)(C)C)(C)C)C#CC1=CC=C(C=C1)CC(=O)O","product"
"US06291677B166","BrC=1C=C2C(CCN(C2=CC1)C=O)(C)C","product"
"US06291677B170","C(C)OC(C1=CC=C(C=C1)C#CC=1C=C2C(CCN(C2=CC1)C1CC1)(C)C)=O","product"
"US06291677B172","COC(CC1=CC=C(C=C1)C#CC=1C=C2C(CCN(C2=CC1)C1CC1)(C)C)=O","product"
"US06291677B173","C(C)OC(CC1=C(C=C(C=C1)C#CC=1C=C2C(CCN(C2=CC1)C1CC1)(C)C)F)=O","product"
"US06291677B174","BrC1=CC=C(C=C1)N(C(C=C(C)C)=O)C","product"
"US06291677B175","BrC=1C=C2C(CC(N(C2=CC1)C)=O)(C)C","product"
"US06291677B181","BrC1=CC=C(C(=O)OC(C)C)C=C1","product"
"US06291677B1129","C(C)(C)(C)C1=C(C(=O)OCC)C=CC(=C1)O[Si](C(C)C)(C(C)C)C(C)C","product"
"US06291677B1138","BrC1=CC=C(C=C1)C1(CC1)N","product"
"US06291677B1139","BrC1=CC=C(C=C1)C1(CC1)NC(CC)=O","product"
"US06291677B1156","C(C1=CC=CC=C1)N(C)C1(CC1)C1=CC=C(C=C1)Br","product"
"US06291677B1169","BrC1=CC(=C(CN2C=NC=C2)C=C1)C","product"
"US06291677B1170","CC1=C(CN2C=NC=C2)C=CC(=C1)C#C[Si](C)(C)C","product"
"US06291677B1172","N1(C=NC=C1)C1=C(C(=C(C=C1)C#CC1=CC=C(C=C1)CC(=O)OC)C)C","product"
"US06291677B1180","C(C)(C)(C)[SiH2]OC(C1=C(C=C(C=C1)C#C[Si](C)(C)C)C(C)C)(C)C","product"
